cell,suite,dataset,model,category,instance_idx,completion_chars,format_valid,is_complete,is_on_task,is_garbled,quality_1_5,rationale
balderdash:model=google_gemini-3.1-flash-lite-preview,modal_phase1c_n50_google,balderdash,google/gemini-3.1-flash-lite-preview,mcq_accuracy,0,124,True,True,True,False,,"Provides a single, formal dictionary-style definition as requested."
balderdash:model=google_gemini-3.1-flash-lite-preview,modal_phase1c_n50_google,balderdash,google/gemini-3.1-flash-lite-preview,mcq_accuracy,1,128,True,True,True,False,,"Provides a single, formal dictionary-style definition for the word, as requested."
balderdash:model=google_gemini-3.1-flash-lite-preview,modal_phase1c_n50_google,balderdash,google/gemini-3.1-flash-lite-preview,mcq_accuracy,2,117,True,True,True,False,,"Single definition in formal style, no word used, no refusal."
scar:model=google_gemini-2.5-flash,modal_phase1c_n50_google,scar,google/gemini-2.5-flash,open_reference,0,61,True,True,True,False,5,"Correctly maps items one-to-one, matches requested format, and is fluent and coherent."
scar:model=google_gemini-2.5-flash,modal_phase1c_n50_google,scar,google/gemini-2.5-flash,open_reference,1,94,True,True,True,False,4,Correctly maps items in requested format. Analogy is logical and coherent. Minor lack of explanation.
scar:model=google_gemini-2.5-flash,modal_phase1c_n50_google,scar,google/gemini-2.5-flash,open_reference,2,72,True,True,True,False,1,"Format correct and complete, but mapping is nonsensical; no logical analogy between chemical and political items."
grapheval_review_advisor:model=google_gemini-2.5-flash,modal_phase1c_n50_google,grapheval_review_advisor,google/gemini-2.5-flash,open_reference,0,41,True,True,True,False,4,"Response follows requested format, is complete, on-task, and coherent. Score and decision align with rubric examples."
grapheval_review_advisor:model=google_gemini-2.5-flash,modal_phase1c_n50_google,grapheval_review_advisor,google/gemini-2.5-flash,open_reference,1,32,True,True,True,False,4,"Response follows required format, is complete, on-task, and coherent. Score and decision align with rubric examples."
grapheval_review_advisor:model=google_gemini-2.5-flash,modal_phase1c_n50_google,grapheval_review_advisor,google/gemini-2.5-flash,open_reference,2,32,True,True,True,False,4,"Response follows requested format, is complete, on-task, and not garbled. Quality is high."
schnovel:model=google_gemini-2.5-flash,modal_phase1c_n50_google,schnovel,google/gemini-2.5-flash,open_reference,0,1,True,True,True,False,5,"Correctly identifies Paper 1 as more novel, following the rubric's steps concisely."
schnovel:model=google_gemini-2.5-flash,modal_phase1c_n50_google,schnovel,google/gemini-2.5-flash,open_reference,1,1,True,True,True,False,5,"Correctly outputs only the number indicating more novel paper, as requested."
schnovel:model=google_gemini-2.5-flash,modal_phase1c_n50_google,schnovel,google/gemini-2.5-flash,open_reference,2,1,True,True,True,False,5,"Correctly outputs only the number indicating more novel paper, as requested."
analobench:model=google_gemini-2.5-flash,modal_phase1c_n50_google,analobench,google/gemini-2.5-flash,mcq_accuracy,0,1,True,True,True,False,,"Single letter D, matches expected format, complete, on-task."
analobench:model=google_gemini-2.5-flash,modal_phase1c_n50_google,analobench,google/gemini-2.5-flash,mcq_accuracy,1,1,True,True,True,False,,Single letter answer matches expected format and is on task.
analobench:model=google_gemini-2.5-flash,modal_phase1c_n50_google,analobench,google/gemini-2.5-flash,mcq_accuracy,2,1,True,True,True,False,,"Single letter C, parseable, on-task, not cut off or garbled."
showerthoughts:model=google_gemini-3.1-flash-lite-preview,modal_phase1c_n50_google,showerthoughts,google/gemini-3.1-flash-lite-preview,open_judge,0,118,True,True,True,False,4,"Clever, relatable showerthought about adult decision fatigue. Concise and on-task."
showerthoughts:model=google_gemini-3.1-flash-lite-preview,modal_phase1c_n50_google,showerthoughts,google/gemini-3.1-flash-lite-preview,open_judge,1,96,True,True,True,False,4,"Clever, relatable showerthought about a mundane task. Concise and humorous, fits the prompt well."
showerthoughts:model=google_gemini-3.1-flash-lite-preview,modal_phase1c_n50_google,showerthoughts,google/gemini-3.1-flash-lite-preview,open_judge,2,183,True,True,True,False,4,"Clever, relatable showerthought about laundry socks. Concise and funny, fits the prompt well."
brainteaser:model=google_gemini-2.5-flash-lite,modal_phase1c_n50_google,brainteaser,google/gemini-2.5-flash-lite,mcq_accuracy,0,1,True,True,True,False,,"Single letter B, matches expected format, complete, on-task."
brainteaser:model=google_gemini-2.5-flash-lite,modal_phase1c_n50_google,brainteaser,google/gemini-2.5-flash-lite,mcq_accuracy,1,1,True,True,True,False,,"Single letter D, matches expected format, answers the question directly."
brainteaser:model=google_gemini-2.5-flash-lite,modal_phase1c_n50_google,brainteaser,google/gemini-2.5-flash-lite,mcq_accuracy,2,1,True,True,True,False,,"Single letter B, matches expected format, complete, on-task."
llm4biohypogen_gpt35_seen:model=google_gemini-2.5-flash,modal_phase1c_n50_google,llm4biohypogen_gpt35_seen,google/gemini-2.5-flash,open_reference,0,467,True,True,True,False,4,"Response follows the requested hypothesis format, is coherent, on-task, and plausible given the background."
llm4biohypogen_gpt35_seen:model=google_gemini-2.5-flash,modal_phase1c_n50_google,llm4biohypogen_gpt35_seen,google/gemini-2.5-flash,open_reference,1,472,True,True,True,False,4,"Response follows the requested hypothesis format, is coherent, on-task, and plausible given the background."
llm4biohypogen_gpt35_seen:model=google_gemini-2.5-flash,modal_phase1c_n50_google,llm4biohypogen_gpt35_seen,google/gemini-2.5-flash,open_reference,2,408,True,True,True,False,4,"Response follows the requested hypothesis format, is coherent, on-task, and plausible given the background."
slang_generation:model=google_gemini-2.5-flash-lite,modal_phase1c_n50_google,slang_generation,google/gemini-2.5-flash-lite,open_judge,0,260,True,True,True,False,3,"Response is valid JSON, on-task, but 'the 808' is not a novel slang term; it's a standard reference."
slang_generation:model=google_gemini-2.5-flash-lite,modal_phase1c_n50_google,slang_generation,google/gemini-2.5-flash-lite,open_judge,1,272,True,True,True,False,4,"Creative slang term, clear definition, and natural usage example. Slightly derivative of 'soft spot'."
slang_generation:model=google_gemini-2.5-flash-lite,modal_phase1c_n50_google,slang_generation,google/gemini-2.5-flash-lite,open_judge,2,240,True,True,True,False,4,Creative slang 'groundbreak' fits definition well. Usage context is clear and natural. Minor lack of novelty.
crowdcounter:model=google_gemini-2.5-flash-lite,modal_phase1c_n50_google,crowdcounter,google/gemini-2.5-flash-lite,open_reference,0,235,True,True,True,False,3,Response is on-task and fluent but only introduces options without providing actual counterspeech content.
crowdcounter:model=google_gemini-2.5-flash-lite,modal_phase1c_n50_google,crowdcounter,google/gemini-2.5-flash-lite,open_reference,1,201,False,True,False,False,1,"Response only introduces options but does not provide actual counterspeech, failing to engage the prompt."
crowdcounter:model=google_gemini-2.5-flash-lite,modal_phase1c_n50_google,crowdcounter,google/gemini-2.5-flash-lite,open_reference,2,214,True,True,False,False,1,The response does not provide a counterspeech example as requested; it only comments on the hate speech.
tinyfabulist:model=google_gemini-3.1-flash-lite-preview,modal_phase1c_n50_google,tinyfabulist,google/gemini-3.1-flash-lite-preview,open_judge,0,1461,True,True,True,False,5,"Creative, age-appropriate fable with vivid setting, dialogue, character growth, and clear moral. Excellent."
tinyfabulist:model=google_gemini-3.1-flash-lite-preview,modal_phase1c_n50_google,tinyfabulist,google/gemini-3.1-flash-lite-preview,open_judge,1,1477,True,True,True,False,5,"Creative, age-appropriate fable with clear moral, vivid setting, simple dialogue, and character growth shown naturally."
tinyfabulist:model=google_gemini-3.1-flash-lite-preview,modal_phase1c_n50_google,tinyfabulist,google/gemini-3.1-flash-lite-preview,open_judge,2,1426,True,True,True,False,5,"Engaging fable with vivid setting, simple dialogue, clear moral, and age-appropriate language. Shows character growth."
speak_to_structure:model=google_gemini-2.5-flash-lite,modal_phase1c_n50_google,speak_to_structure,google/gemini-2.5-flash-lite,open_reference,0,54,True,True,False,False,1,Response repeats the input molecule verbatim instead of optimizing for higher LogP.
speak_to_structure:model=google_gemini-2.5-flash-lite,modal_phase1c_n50_google,speak_to_structure,google/gemini-2.5-flash-lite,open_reference,1,36,True,True,True,False,4,"Response is a valid SMILES string, on task, and appears to decrease MR by shortening the carbon chain."
speak_to_structure:model=google_gemini-2.5-flash-lite,modal_phase1c_n50_google,speak_to_structure,google/gemini-2.5-flash-lite,open_reference,2,114,True,True,True,False,5,"Response is a valid SMILES string with correct atom counts, follows format exactly, and is coherent."
llm4biohypogen_gpt4_seen:model=google_gemini-2.5-flash-lite,modal_phase1c_n50_google,llm4biohypogen_gpt4_seen,google/gemini-2.5-flash-lite,open_reference,0,532,True,True,True,False,5,"Response is fluent, coherent, on-task, and provides plausible hypotheses grounded in the background."
llm4biohypogen_gpt4_seen:model=google_gemini-2.5-flash-lite,modal_phase1c_n50_google,llm4biohypogen_gpt4_seen,google/gemini-2.5-flash-lite,open_reference,1,403,True,True,True,False,4,"Response follows the requested hypothesis format, is coherent, on-task, and plausible given the background."
llm4biohypogen_gpt4_seen:model=google_gemini-2.5-flash-lite,modal_phase1c_n50_google,llm4biohypogen_gpt4_seen,google/gemini-2.5-flash-lite,open_reference,2,483,True,True,True,False,4,"Response follows the requested hypothesis format, is coherent, on-task, and plausible given the background."
llm4biohypogen_gpt4_seen:model=google_gemini-2.5-flash,modal_phase1c_n50_google,llm4biohypogen_gpt4_seen,google/gemini-2.5-flash,open_reference,0,467,True,True,True,False,5,"Response is fluent, coherent, and on-task. It provides three plausible hypotheses directly engaging the background on desert species genomics."
llm4biohypogen_gpt4_seen:model=google_gemini-2.5-flash,modal_phase1c_n50_google,llm4biohypogen_gpt4_seen,google/gemini-2.5-flash,open_reference,1,396,True,True,True,False,4,"Response is fluent, coherent, and on-task. Hypotheses are plausible and follow the example format. Minor lack of novelty."
llm4biohypogen_gpt4_seen:model=google_gemini-2.5-flash,modal_phase1c_n50_google,llm4biohypogen_gpt4_seen,google/gemini-2.5-flash,open_reference,2,426,True,True,True,False,5,"Response is fluent, coherent, on-task, and matches the requested hypothesis format with three plausible, specific points."
pron_vs_prompt:model=google_gemini-2.5-flash,modal_phase1c_n50_google,pron_vs_prompt,google/gemini-2.5-flash,mcq_accuracy,0,6159,False,True,True,False,,"No parseable short answer label; response is a long narrative synopsis, not a multiple-choice selection."
pron_vs_prompt:model=google_gemini-2.5-flash,modal_phase1c_n50_google,pron_vs_prompt,google/gemini-2.5-flash,mcq_accuracy,1,5591,False,True,True,False,,"No parseable short answer label; response is a creative synopsis, not a multiple-choice selection."
pron_vs_prompt:model=google_gemini-2.5-flash,modal_phase1c_n50_google,pron_vs_prompt,google/gemini-2.5-flash,mcq_accuracy,2,6608,False,True,True,False,,"No parseable short answer label; response is a long synopsis, not a multiple-choice selection."
futuregen:model=google_gemini-2.5-flash-lite,modal_phase1c_n50_google,futuregen,google/gemini-2.5-flash-lite,open_reference,0,544,True,True,True,False,4,"Response is coherent, on-task, and suggests plausible future directions. Slightly generic but well-structured."
futuregen:model=google_gemini-2.5-flash-lite,modal_phase1c_n50_google,futuregen,google/gemini-2.5-flash-lite,open_reference,1,648,True,True,True,False,4,"Response is coherent, on-task, and suggests plausible future directions. Slightly generic but well-structured."
futuregen:model=google_gemini-2.5-flash-lite,modal_phase1c_n50_google,futuregen,google/gemini-2.5-flash-lite,open_reference,2,574,True,True,True,False,4,"Response is fluent, coherent, on-task, and suggests plausible future directions. Slightly generic but well-structured."
munch:model=google_gemini-3.1-flash-lite-preview,modal_phase1c_n50_google,munch,google/gemini-3.1-flash-lite-preview,mcq_accuracy,0,0,False,False,False,True,0,auto: no nonempty completion in scenario_state
eqbench_creative_writing_v3:model=google_gemini-2.5-flash-lite,modal_phase1c_n50_google,eqbench_creative_writing_v3,google/gemini-2.5-flash-lite,open_judge,0,6349,True,True,True,False,4,"Engaging dialogue-driven scene with clear character voices, chemistry, and setting. Slightly under 1000 words but otherwise strong."
eqbench_creative_writing_v3:model=google_gemini-2.5-flash-lite,modal_phase1c_n50_google,eqbench_creative_writing_v3,google/gemini-2.5-flash-lite,open_judge,1,6664,True,True,True,False,4,"Vivid sensory detail, anatomical coherence, and suppressed tension. Slightly under 1000 words but strong creative execution."
eqbench_creative_writing_v3:model=google_gemini-2.5-flash-lite,modal_phase1c_n50_google,eqbench_creative_writing_v3,google/gemini-2.5-flash-lite,open_judge,2,6567,True,True,True,False,4,"Strong continuation with King-like dread, unreliable narrator, cabin mention, dialogue, and tension. Slightly overlong but effective."
